"location","time_idx","value","target"
"SE","2020-02-14",0,"inc case"
"CH","2020-02-14",0,"inc case"
"GB","2020-02-14",1,"inc case"
"AT","2020-02-15",0,"inc case"
"BE","2020-02-15",0,"inc case"
"BG","2020-02-15",0,"inc case"
"HR","2020-02-15",0,"inc case"
"CY","2020-02-15",0,"inc case"
"CZ","2020-02-15",0,"inc case"
"DK","2020-02-15",0,"inc case"
"EE","2020-02-15",0,"inc case"
"FI","2020-02-15",0,"inc case"
"FR","2020-02-15",1,"inc case"
"DE","2020-02-15",0,"inc case"
"GR","2020-02-15",0,"inc case"
"HU","2020-02-15",0,"inc case"
"IS","2020-02-15",0,"inc case"
"IE","2020-02-15",0,"inc case"
"IT","2020-02-15",0,"inc case"
"LV","2020-02-15",0,"inc case"
"LI","2020-02-15",0,"inc case"
"LT","2020-02-15",0,"inc case"
"LU","2020-02-15",0,"inc case"
"MT","2020-02-15",0,"inc case"
"NL","2020-02-15",0,"inc case"
"NO","2020-02-15",0,"inc case"
"PL","2020-02-15",0,"inc case"
"PT","2020-02-15",0,"inc case"
"RO","2020-02-15",0,"inc case"
"SK","2020-02-15",0,"inc case"
"SI","2020-02-15",0,"inc case"
"ES","2020-02-15",0,"inc case"
"SE","2020-02-15",0,"inc case"
"CH","2020-02-15",0,"inc case"
"GB","2020-02-15",0,"inc case"
"AT","2020-02-16",0,"inc case"
"BE","2020-02-16",0,"inc case"
"BG","2020-02-16",0,"inc case"
"HR","2020-02-16",0,"inc case"
"CY","2020-02-16",0,"inc case"
"CZ","2020-02-16",0,"inc case"
"DK","2020-02-16",0,"inc case"
"EE","2020-02-16",0,"inc case"
"FI","2020-02-16",0,"inc case"
"FR","2020-02-16",0,"inc case"
"DE","2020-02-16",0,"inc case"
"GR","2020-02-16",0,"inc case"
"HU","2020-02-16",0,"inc case"
"IS","2020-02-16",0,"inc case"
"IE","2020-02-16",0,"inc case"
"IT","2020-02-16",0,"inc case"
"LV","2020-02-16",0,"inc case"
"LI","2020-02-16",0,"inc case"
"LT","2020-02-16",0,"inc case"
"LU","2020-02-16",0,"inc case"
"MT","2020-02-16",0,"inc case"
"NL","2020-02-16",0,"inc case"
"NO","2020-02-16",0,"inc case"
"PL","2020-02-16",0,"inc case"
"PT","2020-02-16",0,"inc case"
"RO","2020-02-16",0,"inc case"
"SK","2020-02-16",0,"inc case"
"SI","2020-02-16",0,"inc case"
"ES","2020-02-16",0,"inc case"
"SE","2020-02-16",0,"inc case"
"CH","2020-02-16",0,"inc case"
"GB","2020-02-16",0,"inc case"
"AT","2020-02-17",0,"inc case"
"BE","2020-02-17",0,"inc case"
"BG","2020-02-17",0,"inc case"
"HR","2020-02-17",0,"inc case"
"CY","2020-02-17",0,"inc case"
"CZ","2020-02-17",0,"inc case"
"DK","2020-02-17",0,"inc case"
"EE","2020-02-17",0,"inc case"
"FI","2020-02-17",0,"inc case"
"FR","2020-02-17",0,"inc case"
"DE","2020-02-17",0,"inc case"
"GR","2020-02-17",0,"inc case"
"HU","2020-02-17",0,"inc case"
"IS","2020-02-17",0,"inc case"
"IE","2020-02-17",0,"inc case"
"IT","2020-02-17",0,"inc case"
"LV","2020-02-17",0,"inc case"
"LI","2020-02-17",0,"inc case"
"LT","2020-02-17",0,"inc case"
"LU","2020-02-17",0,"inc case"
"MT","2020-02-17",0,"inc case"
"NL","2020-02-17",0,"inc case"
"NO","2020-02-17",0,"inc case"
"PL","2020-02-17",0,"inc case"
"PT","2020-02-17",0,"inc case"
"RO","2020-02-17",0,"inc case"
"SK","2020-02-17",0,"inc case"
"SI","2020-02-17",0,"inc case"
"ES","2020-02-17",0,"inc case"
"SE","2020-02-17",0,"inc case"
"CH","2020-02-17",0,"inc case"
"GB","2020-02-17",1,"inc case"
"AT","2020-02-18",0,"inc case"
"BE","2020-02-18",0,"inc case"
"BG","2020-02-18",0,"inc case"
"HR","2020-02-18",0,"inc case"
"CY","2020-02-18",0,"inc case"
"CZ","2020-02-18",0,"inc case"
"DK","2020-02-18",0,"inc case"
"EE","2020-02-18",0,"inc case"
"FI","2020-02-18",0,"inc case"
"FR","2020-02-18",0,"inc case"
"DE","2020-02-18",0,"inc case"
"GR","2020-02-18",0,"inc case"
"HU","2020-02-18",0,"inc case"
"IS","2020-02-18",0,"inc case"
"IE","2020-02-18",0,"inc case"
"IT","2020-02-18",0,"inc case"
"LV","2020-02-18",0,"inc case"
"LI","2020-02-18",0,"inc case"
"LT","2020-02-18",0,"inc case"
"LU","2020-02-18",0,"inc case"
"MT","2020-02-18",0,"inc case"
"NL","2020-02-18",0,"inc case"
"NO","2020-02-18",0,"inc case"
"PL","2020-02-18",0,"inc case"
"PT","2020-02-18",0,"inc case"
"RO","2020-02-18",0,"inc case"
"SK","2020-02-18",0,"inc case"
"SI","2020-02-18",0,"inc case"
"ES","2020-02-18",0,"inc case"
"SE","2020-02-18",0,"inc case"
"CH","2020-02-18",0,"inc case"
"GB","2020-02-18",0,"inc case"
"AT","2020-02-19",0,"inc case"
"BE","2020-02-19",0,"inc case"
"BG","2020-02-19",0,"inc case"
"HR","2020-02-19",0,"inc case"
"CY","2020-02-19",0,"inc case"
"CZ","2020-02-19",0,"inc case"
"DK","2020-02-19",0,"inc case"
"EE","2020-02-19",0,"inc case"
"FI","2020-02-19",0,"inc case"
"FR","2020-02-19",0,"inc case"
"DE","2020-02-19",0,"inc case"
"GR","2020-02-19",0,"inc case"
"HU","2020-02-19",0,"inc case"
"IS","2020-02-19",0,"inc case"
"IE","2020-02-19",0,"inc case"
"IT","2020-02-19",0,"inc case"
"LV","2020-02-19",0,"inc case"
"LI","2020-02-19",0,"inc case"
"LT","2020-02-19",0,"inc case"
"LU","2020-02-19",0,"inc case"
"MT","2020-02-19",0,"inc case"
"NL","2020-02-19",0,"inc case"
"NO","2020-02-19",0,"inc case"
"PL","2020-02-19",0,"inc case"
"PT","2020-02-19",0,"inc case"
"RO","2020-02-19",0,"inc case"
"SK","2020-02-19",0,"inc case"
"SI","2020-02-19",0,"inc case"
"ES","2020-02-19",0,"inc case"
"SE","2020-02-19",0,"inc case"
"CH","2020-02-19",0,"inc case"
"GB","2020-02-19",1,"inc case"
"AT","2020-02-20",0,"inc case"
"BE","2020-02-20",0,"inc case"
"BG","2020-02-20",0,"inc case"
"HR","2020-02-20",0,"inc case"
"CY","2020-02-20",0,"inc case"
"CZ","2020-02-20",0,"inc case"
"DK","2020-02-20",0,"inc case"
"EE","2020-02-20",0,"inc case"
"FI","2020-02-20",0,"inc case"
"FR","2020-02-20",0,"inc case"
"DE","2020-02-20",0,"inc case"
"GR","2020-02-20",0,"inc case"
"HU","2020-02-20",0,"inc case"
"IS","2020-02-20",0,"inc case"
"IE","2020-02-20",0,"inc case"
"IT","2020-02-20",0,"inc case"
"LV","2020-02-20",0,"inc case"
"LI","2020-02-20",0,"inc case"
"LT","2020-02-20",0,"inc case"
"LU","2020-02-20",0,"inc case"
"MT","2020-02-20",0,"inc case"
"NL","2020-02-20",0,"inc case"
"NO","2020-02-20",0,"inc case"
"PL","2020-02-20",0,"inc case"
"PT","2020-02-20",0,"inc case"
"RO","2020-02-20",0,"inc case"
"SK","2020-02-20",0,"inc case"
"SI","2020-02-20",0,"inc case"
"ES","2020-02-20",0,"inc case"
"SE","2020-02-20",0,"inc case"
"CH","2020-02-20",0,"inc case"
"GB","2020-02-20",2,"inc case"
"AT","2020-02-21",0,"inc case"
"BE","2020-02-21",0,"inc case"
"BG","2020-02-21",0,"inc case"
"HR","2020-02-21",0,"inc case"
"CY","2020-02-21",0,"inc case"
"CZ","2020-02-21",0,"inc case"
"DK","2020-02-21",0,"inc case"
"EE","2020-02-21",0,"inc case"
"FI","2020-02-21",0,"inc case"
"FR","2020-02-21",0,"inc case"
"DE","2020-02-21",0,"inc case"
"GR","2020-02-21",0,"inc case"
"HU","2020-02-21",0,"inc case"
"IS","2020-02-21",0,"inc case"
"IE","2020-02-21",0,"inc case"
"IT","2020-02-21",17,"inc case"
"LV","2020-02-21",0,"inc case"
"LI","2020-02-21",0,"inc case"
"LT","2020-02-21",0,"inc case"
"LU","2020-02-21",0,"inc case"
"MT","2020-02-21",0,"inc case"
"NL","2020-02-21",0,"inc case"
"NO","2020-02-21",0,"inc case"
"PL","2020-02-21",0,"inc case"
"PT","2020-02-21",0,"inc case"
"RO","2020-02-21",0,"inc case"
"SK","2020-02-21",0,"inc case"
"SI","2020-02-21",0,"inc case"
"ES","2020-02-21",0,"inc case"
"SE","2020-02-21",0,"inc case"
"CH","2020-02-21",0,"inc case"
"GB","2020-02-21",1,"inc case"
"AT","2020-02-22",0,"inc case"
"BE","2020-02-22",0,"inc case"
"BG","2020-02-22",0,"inc case"
"HR","2020-02-22",0,"inc case"
"CY","2020-02-22",0,"inc case"
"CZ","2020-02-22",0,"inc case"
"DK","2020-02-22",0,"inc case"
"EE","2020-02-22",0,"inc case"
"FI","2020-02-22",0,"inc case"
"FR","2020-02-22",0,"inc case"
"DE","2020-02-22",0,"inc case"
"GR","2020-02-22",0,"inc case"
"HU","2020-02-22",0,"inc case"
"IS","2020-02-22",0,"inc case"
"IE","2020-02-22",0,"inc case"
"IT","2020-02-22",42,"inc case"
"LV","2020-02-22",0,"inc case"
"LI","2020-02-22",0,"inc case"
"LT","2020-02-22",0,"inc case"
"LU","2020-02-22",0,"inc case"
"MT","2020-02-22",0,"inc case"
"NL","2020-02-22",0,"inc case"
"NO","2020-02-22",0,"inc case"
"PL","2020-02-22",0,"inc case"
"PT","2020-02-22",0,"inc case"
"RO","2020-02-22",0,"inc case"
"SK","2020-02-22",0,"inc case"
"SI","2020-02-22",0,"inc case"
"ES","2020-02-22",0,"inc case"
"SE","2020-02-22",0,"inc case"
"CH","2020-02-22",0,"inc case"
"GB","2020-02-22",0,"inc case"
"AT","2020-02-23",0,"inc case"
"BE","2020-02-23",0,"inc case"
"BG","2020-02-23",0,"inc case"
"HR","2020-02-23",0,"inc case"
"CY","2020-02-23",0,"inc case"
"CZ","2020-02-23",0,"inc case"
"DK","2020-02-23",0,"inc case"
"EE","2020-02-23",0,"inc case"
"FI","2020-02-23",1,"inc case"
"FR","2020-02-23",0,"inc case"
"DE","2020-02-23",0,"inc case"
"GR","2020-02-23",0,"inc case"
"HU","2020-02-23",0,"inc case"
"IS","2020-02-23",0,"inc case"
"IE","2020-02-23",0,"inc case"
"IT","2020-02-23",93,"inc case"
"LV","2020-02-23",0,"inc case"
"LI","2020-02-23",0,"inc case"
"LT","2020-02-23",0,"inc case"
"LU","2020-02-23",0,"inc case"
"MT","2020-02-23",0,"inc case"
"NL","2020-02-23",0,"inc case"
"NO","2020-02-23",0,"inc case"
"PL","2020-02-23",0,"inc case"
"PT","2020-02-23",0,"inc case"
"RO","2020-02-23",0,"inc case"
"SK","2020-02-23",0,"inc case"
"SI","2020-02-23",0,"inc case"
"ES","2020-02-23",0,"inc case"
"SE","2020-02-23",0,"inc case"
"CH","2020-02-23",0,"inc case"
"GB","2020-02-23",5,"inc case"
"AT","2020-02-24",0,"inc case"
"BE","2020-02-24",0,"inc case"
"BG","2020-02-24",0,"inc case"
"HR","2020-02-24",0,"inc case"
"CY","2020-02-24",0,"inc case"
"CZ","2020-02-24",0,"inc case"
"DK","2020-02-24",0,"inc case"
"EE","2020-02-24",0,"inc case"
"FI","2020-02-24",0,"inc case"
"FR","2020-02-24",0,"inc case"
"DE","2020-02-24",0,"inc case"
"GR","2020-02-24",0,"inc case"
"HU","2020-02-24",0,"inc case"
"IS","2020-02-24",0,"inc case"
"IE","2020-02-24",0,"inc case"
"IT","2020-02-24",74,"inc case"
"LV","2020-02-24",0,"inc case"
"LI","2020-02-24",0,"inc case"
"LT","2020-02-24",0,"inc case"
"LU","2020-02-24",0,"inc case"
"MT","2020-02-24",0,"inc case"
"NL","2020-02-24",0,"inc case"
"NO","2020-02-24",0,"inc case"
"PL","2020-02-24",0,"inc case"
"PT","2020-02-24",0,"inc case"
"RO","2020-02-24",0,"inc case"
"SK","2020-02-24",0,"inc case"
"SI","2020-02-24",0,"inc case"
"ES","2020-02-24",0,"inc case"
"SE","2020-02-24",0,"inc case"
"CH","2020-02-24",0,"inc case"
"GB","2020-02-24",2,"inc case"
"AT","2020-02-25",2,"inc case"
"BE","2020-02-25",0,"inc case"
"BG","2020-02-25",0,"inc case"
"HR","2020-02-25",1,"inc case"
"CY","2020-02-25",0,"inc case"
"CZ","2020-02-25",0,"inc case"
"DK","2020-02-25",0,"inc case"
"EE","2020-02-25",0,"inc case"
"FI","2020-02-25",0,"inc case"
"FR","2020-02-25",2,"inc case"
"DE","2020-02-25",0,"inc case"
"GR","2020-02-25",0,"inc case"
"HU","2020-02-25",0,"inc case"
"IS","2020-02-25",0,"inc case"
"IE","2020-02-25",0,"inc case"
"IT","2020-02-25",93,"inc case"
"LV","2020-02-25",0,"inc case"
"LI","2020-02-25",0,"inc case"
"LT","2020-02-25",0,"inc case"
"LU","2020-02-25",0,"inc case"
"MT","2020-02-25",0,"inc case"
"NL","2020-02-25",0,"inc case"
"NO","2020-02-25",0,"inc case"
"PL","2020-02-25",0,"inc case"
"PT","2020-02-25",0,"inc case"
"RO","2020-02-25",0,"inc case"
"SK","2020-02-25",0,"inc case"
"SI","2020-02-25",0,"inc case"
"ES","2020-02-25",4,"inc case"
"SE","2020-02-25",0,"inc case"
"CH","2020-02-25",1,"inc case"
"GB","2020-02-25",4,"inc case"
"AT","2020-02-26",-1,"inc case"
"BE","2020-02-26",0,"inc case"
"BG","2020-02-26",0,"inc case"
"HR","2020-02-26",2,"inc case"
"CY","2020-02-26",0,"inc case"
"CZ","2020-02-26",0,"inc case"
"DK","2020-02-26",0,"inc case"
"EE","2020-02-26",0,"inc case"
"FI","2020-02-26",1,"inc case"
"FR","2020-02-26",4,"inc case"
"DE","2020-02-26",5,"inc case"
"GR","2020-02-26",1,"inc case"
"HU","2020-02-26",0,"inc case"
"IS","2020-02-26",0,"inc case"
"IE","2020-02-26",0,"inc case"
"IT","2020-02-26",131,"inc case"
"LV","2020-02-26",0,"inc case"
"LI","2020-02-26",0,"inc case"
"LT","2020-02-26",0,"inc case"
"LU","2020-02-26",0,"inc case"
"MT","2020-02-26",0,"inc case"
"NL","2020-02-26",0,"inc case"
"NO","2020-02-26",1,"inc case"
"PL","2020-02-26",0,"inc case"
"PT","2020-02-26",0,"inc case"
"RO","2020-02-26",1,"inc case"
"SK","2020-02-26",0,"inc case"
"SI","2020-02-26",0,"inc case"
"ES","2020-02-26",7,"inc case"
"SE","2020-02-26",1,"inc case"
"CH","2020-02-26",0,"inc case"
"GB","2020-02-26",3,"inc case"
"AT","2020-02-27",0,"inc case"
"BE","2020-02-27",0,"inc case"
"BG","2020-02-27",0,"inc case"
"HR","2020-02-27",0,"inc case"
"CY","2020-02-27",0,"inc case"
"CZ","2020-02-27",0,"inc case"
"DK","2020-02-27",1,"inc case"
"EE","2020-02-27",1,"inc case"
"FI","2020-02-27",0,"inc case"
"FR","2020-02-27",20,"inc case"
"DE","2020-02-27",5,"inc case"
"GR","2020-02-27",2,"inc case"
"HU","2020-02-27",0,"inc case"
"IS","2020-02-27",0,"inc case"
"IE","2020-02-27",0,"inc case"
"IT","2020-02-27",202,"inc case"
"LV","2020-02-27",0,"inc case"
"LI","2020-02-27",0,"inc case"
"LT","2020-02-27",0,"inc case"
"LU","2020-02-27",0,"inc case"
"MT","2020-02-27",0,"inc case"
"NL","2020-02-27",1,"inc case"
"NO","2020-02-27",0,"inc case"
"PL","2020-02-27",0,"inc case"
"PT","2020-02-27",0,"inc case"
"RO","2020-02-27",0,"inc case"
"SK","2020-02-27",0,"inc case"
"SI","2020-02-27",0,"inc case"
"ES","2020-02-27",2,"inc case"
"SE","2020-02-27",1,"inc case"
"CH","2020-02-27",7,"inc case"
"GB","2020-02-27",7,"inc case"
"AT","2020-02-28",0,"inc case"
"BE","2020-02-28",0,"inc case"
"BG","2020-02-28",0,"inc case"
"HR","2020-02-28",2,"inc case"
"CY","2020-02-28",0,"inc case"
"CZ","2020-02-28",0,"inc case"
"DK","2020-02-28",0,"inc case"
"EE","2020-02-28",0,"inc case"
"FI","2020-02-28",1,"inc case"
"FR","2020-02-28",19,"inc case"
"DE","2020-02-28",27,"inc case"
"GR","2020-02-28",1,"inc case"
"HU","2020-02-28",0,"inc case"
"IS","2020-02-28",1,"inc case"
"IE","2020-02-28",0,"inc case"
"IT","2020-02-28",233,"inc case"
"LV","2020-02-28",0,"inc case"
"LI","2020-02-28",0,"inc case"
"LT","2020-02-28",0,"inc case"
"LU","2020-02-28",0,"inc case"
"MT","2020-02-28",0,"inc case"
"NL","2020-02-28",5,"inc case"
"NO","2020-02-28",5,"inc case"
"PL","2020-02-28",0,"inc case"
"PT","2020-02-28",0,"inc case"
"RO","2020-02-28",2,"inc case"
"SK","2020-02-28",0,"inc case"
"SI","2020-02-28",0,"inc case"
"ES","2020-02-28",17,"inc case"
"SE","2020-02-28",8,"inc case"
"CH","2020-02-28",0,"inc case"
"GB","2020-02-28",12,"inc case"
"AT","2020-02-29",2,"inc case"
"BE","2020-02-29",0,"inc case"
"BG","2020-02-29",0,"inc case"
"HR","2020-02-29",1,"inc case"
"CY","2020-02-29",0,"inc case"
"CZ","2020-02-29",0,"inc case"
"DK","2020-02-29",2,"inc case"
"EE","2020-02-29",0,"inc case"
"FI","2020-02-29",3,"inc case"
"FR","2020-02-29",43,"inc case"
"DE","2020-02-29",13,"inc case"
"GR","2020-02-29",0,"inc case"
"HU","2020-02-29",0,"inc case"
"IS","2020-02-29",0,"inc case"
"IE","2020-02-29",1,"inc case"
"IT","2020-02-29",240,"inc case"
"LV","2020-02-29",0,"inc case"
"LI","2020-02-29",0,"inc case"
"LT","2020-02-29",0,"inc case"
"LU","2020-02-29",1,"inc case"
"MT","2020-02-29",0,"inc case"
"NL","2020-02-29",4,"inc case"
"NO","2020-02-29",9,"inc case"
"PL","2020-02-29",0,"inc case"
"PT","2020-02-29",0,"inc case"
"RO","2020-02-29",0,"inc case"
"SK","2020-02-29",0,"inc case"
"SI","2020-02-29",0,"inc case"
"ES","2020-02-29",13,"inc case"
"SE","2020-02-29",3,"inc case"
"CH","2020-02-29",10,"inc case"
"GB","2020-02-29",5,"inc case"
"AT","2020-03-01",4,"inc case"
"BE","2020-03-01",1,"inc case"
"BG","2020-03-01",0,"inc case"
"HR","2020-03-01",1,"inc case"
"CY","2020-03-01",0,"inc case"
"CZ","2020-03-01",3,"inc case"
"DK","2020-03-01",1,"inc case"
"EE","2020-03-01",0,"inc case"
"FI","2020-03-01",1,"inc case"
"FR","2020-03-01",30,"inc case"
"DE","2020-03-01",51,"inc case"
"GR","2020-03-01",3,"inc case"
"HU","2020-03-01",0,"inc case"
"IS","2020-03-01",2,"inc case"
"IE","2020-03-01",0,"inc case"
"IT","2020-03-01",566,"inc case"
"LV","2020-03-01",0,"inc case"
"LI","2020-03-01",0,"inc case"
"LT","2020-03-01",0,"inc case"
"LU","2020-03-01",0,"inc case"
"MT","2020-03-01",0,"inc case"
"NL","2020-03-01",8,"inc case"
"NO","2020-03-01",4,"inc case"
"PL","2020-03-01",0,"inc case"
"PT","2020-03-01",0,"inc case"
"RO","2020-03-01",0,"inc case"
"SK","2020-03-01",0,"inc case"
"SI","2020-03-01",0,"inc case"
"ES","2020-03-01",39,"inc case"
"SE","2020-03-01",0,"inc case"
"CH","2020-03-01",9,"inc case"
"GB","2020-03-01",33,"inc case"
"AT","2020-03-02",1,"inc case"
"BE","2020-03-02",6,"inc case"
"BG","2020-03-02",0,"inc case"
"HR","2020-03-02",0,"inc case"
"CY","2020-03-02",0,"inc case"
"CZ","2020-03-02",0,"inc case"
"DK","2020-03-02",0,"inc case"
"EE","2020-03-02",0,"inc case"
"FI","2020-03-02",1,"inc case"
"FR","2020-03-02",61,"inc case"
"DE","2020-03-02",33,"inc case"
"GR","2020-03-02",0,"inc case"
"HU","2020-03-02",0,"inc case"
"IS","2020-03-02",3,"inc case"
"IE","2020-03-02",0,"inc case"
"IT","2020-03-02",342,"inc case"
"LV","2020-03-02",1,"inc case"
"LI","2020-03-02",0,"inc case"
"LT","2020-03-02",0,"inc case"
"LU","2020-03-02",0,"inc case"
"MT","2020-03-02",0,"inc case"
"NL","2020-03-02",6,"inc case"
"NO","2020-03-02",6,"inc case"
"PL","2020-03-02",0,"inc case"
"PT","2020-03-02",2,"inc case"
"RO","2020-03-02",0,"inc case"
"SK","2020-03-02",0,"inc case"
"SI","2020-03-02",0,"inc case"
"ES","2020-03-02",36,"inc case"
"SE","2020-03-02",5,"inc case"
"CH","2020-03-02",15,"inc case"
"GB","2020-03-02",40,"inc case"
"AT","2020-03-03",4,"inc case"
"BE","2020-03-03",5,"inc case"
"BG","2020-03-03",0,"inc case"
"HR","2020-03-03",2,"inc case"
"CY","2020-03-03",0,"inc case"
"CZ","2020-03-03",2,"inc case"
"DK","2020-03-03",2,"inc case"
"EE","2020-03-03",1,"inc case"
"FI","2020-03-03",0,"inc case"
"FR","2020-03-03",21,"inc case"
"DE","2020-03-03",38,"inc case"
"GR","2020-03-03",0,"inc case"
"HU","2020-03-03",0,"inc case"
"IS","2020-03-03",5,"inc case"
"IE","2020-03-03",1,"inc case"
"IT","2020-03-03",466,"inc case"
"LV","2020-03-03",0,"inc case"
"LI","2020-03-03",0,"inc case"
"LT","2020-03-03",0,"inc case"
"LU","2020-03-03",0,"inc case"
"MT","2020-03-03",0,"inc case"
"NL","2020-03-03",14,"inc case"
"NO","2020-03-03",7,"inc case"
"PL","2020-03-03",0,"inc case"
"PT","2020-03-03",0,"inc case"
"RO","2020-03-03",0,"inc case"
"SK","2020-03-03",0,"inc case"
"SI","2020-03-03",0,"inc case"
"ES","2020-03-03",45,"inc case"
"SE","2020-03-03",13,"inc case"
"CH","2020-03-03",14,"inc case"
"GB","2020-03-03",55,"inc case"
"AT","2020-03-04",5,"inc case"
"BE","2020-03-04",10,"inc case"
"BG","2020-03-04",0,"inc case"
"HR","2020-03-04",1,"inc case"
"CY","2020-03-04",0,"inc case"
"CZ","2020-03-04",3,"inc case"
"DK","2020-03-04",4,"inc case"
"EE","2020-03-04",0,"inc case"
"FI","2020-03-04",4,"inc case"
"FR","2020-03-04",73,"inc case"
"DE","2020-03-04",74,"inc case"
"GR","2020-03-04",2,"inc case"
"HU","2020-03-04",2,"inc case"
"IS","2020-03-04",15,"inc case"
"IE","2020-03-04",4,"inc case"
"IT","2020-03-04",587,"inc case"
"LV","2020-03-04",0,"inc case"
"LI","2020-03-04",1,"inc case"
"LT","2020-03-04",0,"inc case"
"LU","2020-03-04",0,"inc case"
"MT","2020-03-04",0,"inc case"
"NL","2020-03-04",44,"inc case"
"NO","2020-03-04",24,"inc case"
"PL","2020-03-04",1,"inc case"
"PT","2020-03-04",3,"inc case"
"RO","2020-03-04",1,"inc case"
"SK","2020-03-04",0,"inc case"
"SI","2020-03-04",0,"inc case"
"ES","2020-03-04",57,"inc case"
"SE","2020-03-04",30,"inc case"
"CH","2020-03-04",34,"inc case"
"GB","2020-03-04",56,"inc case"
"AT","2020-03-05",6,"inc case"
"BE","2020-03-05",27,"inc case"
"BG","2020-03-05",0,"inc case"
"HR","2020-03-05",0,"inc case"
"CY","2020-03-05",0,"inc case"
"CZ","2020-03-05",4,"inc case"
"DK","2020-03-05",0,"inc case"
"EE","2020-03-05",1,"inc case"
"FI","2020-03-05",6,"inc case"
"FR","2020-03-05",138,"inc case"
"DE","2020-03-05",138,"inc case"
"GR","2020-03-05",22,"inc case"
"HU","2020-03-05",0,"inc case"
"IS","2020-03-05",8,"inc case"
"IE","2020-03-05",0,"inc case"
"IT","2020-03-05",769,"inc case"
"LV","2020-03-05",0,"inc case"
"LI","2020-03-05",0,"inc case"
"LT","2020-03-05",0,"inc case"
"LU","2020-03-05",0,"inc case"
"MT","2020-03-05",0,"inc case"
"NL","2020-03-05",46,"inc case"
"NO","2020-03-05",31,"inc case"
"PL","2020-03-05",0,"inc case"
"PT","2020-03-05",3,"inc case"
"RO","2020-03-05",2,"inc case"
"SK","2020-03-05",0,"inc case"
"SI","2020-03-05",2,"inc case"
"ES","2020-03-05",37,"inc case"
"SE","2020-03-05",25,"inc case"
"CH","2020-03-05",24,"inc case"
"GB","2020-03-05",49,"inc case"
"AT","2020-03-06",14,"inc case"
"BE","2020-03-06",59,"inc case"
"BG","2020-03-06",0,"inc case"
"HR","2020-03-06",1,"inc case"
"CY","2020-03-06",0,"inc case"
"CZ","2020-03-06",6,"inc case"
"DK","2020-03-06",13,"inc case"
"EE","2020-03-06",7,"inc case"
"FI","2020-03-06",1,"inc case"
"FR","2020-03-06",190,"inc case"
"DE","2020-03-06",239,"inc case"
"GR","2020-03-06",14,"inc case"
"HU","2020-03-06",0,"inc case"
"IS","2020-03-06",9,"inc case"
"IE","2020-03-06",12,"inc case"
"IT","2020-03-06",778,"inc case"
"LV","2020-03-06",0,"inc case"
"LI","2020-03-06",0,"inc case"
"LT","2020-03-06",0,"inc case"
"LU","2020-03-06",1,"inc case"
"MT","2020-03-06",0,"inc case"
"NL","2020-03-06",60,"inc case"
"NO","2020-03-06",21,"inc case"
"PL","2020-03-06",4,"inc case"
"PT","2020-03-06",5,"inc case"
"RO","2020-03-06",3,"inc case"
"SK","2020-03-06",1,"inc case"
"SI","2020-03-06",5,"inc case"
"ES","2020-03-06",141,"inc case"
"SE","2020-03-06",59,"inc case"
"CH","2020-03-06",100,"inc case"
"GB","2020-03-06",79,"inc case"
"AT","2020-03-07",9,"inc case"
"BE","2020-03-07",60,"inc case"
"BG","2020-03-07",0,"inc case"
"HR","2020-03-07",1,"inc case"
"CY","2020-03-07",0,"inc case"
"CZ","2020-03-07",1,"inc case"
"DK","2020-03-07",0,"inc case"
"EE","2020-03-07",0,"inc case"
"FI","2020-03-07",7,"inc case"
"FR","2020-03-07",325,"inc case"
"DE","2020-03-07",156,"inc case"
"GR","2020-03-07",1,"inc case"
"HU","2020-03-07",2,"inc case"
"IS","2020-03-07",7,"inc case"
"IE","2020-03-07",0,"inc case"
"IT","2020-03-07",1247,"inc case"
"LV","2020-03-07",0,"inc case"
"LI","2020-03-07",0,"inc case"
"LT","2020-03-07",0,"inc case"
"LU","2020-03-07",0,"inc case"
"MT","2020-03-07",3,"inc case"
"NL","2020-03-07",77,"inc case"
"NO","2020-03-07",39,"inc case"
"PL","2020-03-07",0,"inc case"
"PT","2020-03-07",7,"inc case"
"RO","2020-03-07",0,"inc case"
"SK","2020-03-07",0,"inc case"
"SI","2020-03-07",0,"inc case"
"ES","2020-03-07",100,"inc case"
"SE","2020-03-07",33,"inc case"
"CH","2020-03-07",54,"inc case"
"GB","2020-03-07",55,"inc case"
"AT","2020-03-08",29,"inc case"
"BE","2020-03-08",31,"inc case"
"BG","2020-03-08",4,"inc case"
"HR","2020-03-08",0,"inc case"
"CY","2020-03-08",0,"inc case"
"CZ","2020-03-08",12,"inc case"
"DK","2020-03-08",12,"inc case"
