"location","time_idx","value","target"
"FI","2022-07-03",0,"inc death"
"FR","2022-07-03",0,"inc death"
"DE","2022-07-03",0,"inc death"
"GR","2022-07-03",26,"inc death"
"HU","2022-07-03",0,"inc death"
"IS","2022-07-03",0,"inc death"
"IE","2022-07-03",0,"inc death"
"IT","2022-07-03",57,"inc death"
"LV","2022-07-03",0,"inc death"
"LI","2022-07-03",0,"inc death"
"LT","2022-07-03",0,"inc death"
"LU","2022-07-03",0,"inc death"
"MT","2022-07-03",1,"inc death"
"NL","2022-07-03",0,"inc death"
"NO","2022-07-03",0,"inc death"
"PL","2022-07-03",0,"inc death"
"PT","2022-07-03",0,"inc death"
"RO","2022-07-03",0,"inc death"
"SK","2022-07-03",0,"inc death"
"SI","2022-07-03",0,"inc death"
"ES","2022-07-03",0,"inc death"
"SE","2022-07-03",0,"inc death"
"CH","2022-07-03",0,"inc death"
"GB","2022-07-03",68,"inc death"
"AT","2022-07-04",11,"inc death"
"BE","2022-07-04",34,"inc death"
"BG","2022-07-04",3,"inc death"
"HR","2022-07-04",3,"inc death"
"CY","2022-07-04",0,"inc death"
"CZ","2022-07-04",2,"inc death"
"DK","2022-07-04",16,"inc death"
"EE","2022-07-04",0,"inc death"
"FI","2022-07-04",0,"inc death"
"FR","2022-07-04",141,"inc death"
"DE","2022-07-04",106,"inc death"
"GR","2022-07-04",25,"inc death"
"HU","2022-07-04",0,"inc death"
"IS","2022-07-04",0,"inc death"
"IE","2022-07-04",0,"inc death"
"IT","2022-07-04",59,"inc death"
"LV","2022-07-04",0,"inc death"
"LI","2022-07-04",0,"inc death"
"LT","2022-07-04",1,"inc death"
"LU","2022-07-04",0,"inc death"
"MT","2022-07-04",0,"inc death"
"NL","2022-07-04",3,"inc death"
"NO","2022-07-04",0,"inc death"
"PL","2022-07-04",0,"inc death"
"PT","2022-07-04",0,"inc death"
"RO","2022-07-04",16,"inc death"
"SK","2022-07-04",0,"inc death"
"SI","2022-07-04",3,"inc death"
"ES","2022-07-04",0,"inc death"
"SE","2022-07-04",0,"inc death"
"CH","2022-07-04",1,"inc death"
"GB","2022-07-04",89,"inc death"
"AT","2022-07-05",2,"inc death"
"BE","2022-07-05",0,"inc death"
"BG","2022-07-05",1,"inc death"
"HR","2022-07-05",7,"inc death"
"CY","2022-07-05",0,"inc death"
"CZ","2022-07-05",0,"inc death"
"DK","2022-07-05",7,"inc death"
"EE","2022-07-05",0,"inc death"
"FI","2022-07-05",0,"inc death"
"FR","2022-07-05",67,"inc death"
"DE","2022-07-05",102,"inc death"
"GR","2022-07-05",22,"inc death"
"HU","2022-07-05",0,"inc death"
"IS","2022-07-05",0,"inc death"
"IE","2022-07-05",0,"inc death"
"IT","2022-07-05",94,"inc death"
"LV","2022-07-05",2,"inc death"
"LI","2022-07-05",0,"inc death"
"LT","2022-07-05",1,"inc death"
"LU","2022-07-05",0,"inc death"
"MT","2022-07-05",3,"inc death"
"NL","2022-07-05",9,"inc death"
"NO","2022-07-05",0,"inc death"
"PL","2022-07-05",2,"inc death"
"PT","2022-07-05",87,"inc death"
"RO","2022-07-05",0,"inc death"
"SK","2022-07-05",0,"inc death"
"SI","2022-07-05",2,"inc death"
"ES","2022-07-05",148,"inc death"
"SE","2022-07-05",0,"inc death"
"CH","2022-07-05",2,"inc death"
"GB","2022-07-05",102,"inc death"
"AT","2022-07-06",12,"inc death"
"BE","2022-07-06",0,"inc death"
"BG","2022-07-06",2,"inc death"
"HR","2022-07-06",4,"inc death"
"CY","2022-07-06",0,"inc death"
"CZ","2022-07-06",1,"inc death"
"DK","2022-07-06",5,"inc death"
"EE","2022-07-06",8,"inc death"
"FI","2022-07-06",0,"inc death"
"FR","2022-07-06",53,"inc death"
"DE","2022-07-06",122,"inc death"
"GR","2022-07-06",22,"inc death"
"HU","2022-07-06",14,"inc death"
"IS","2022-07-06",0,"inc death"
"IE","2022-07-06",37,"inc death"
"IT","2022-07-06",72,"inc death"
"LV","2022-07-06",4,"inc death"
"LI","2022-07-06",0,"inc death"
"LT","2022-07-06",0,"inc death"
"LU","2022-07-06",0,"inc death"
"MT","2022-07-06",1,"inc death"
"NL","2022-07-06",4,"inc death"
"NO","2022-07-06",78,"inc death"
"PL","2022-07-06",3,"inc death"
"PT","2022-07-06",17,"inc death"
"RO","2022-07-06",0,"inc death"
"SK","2022-07-06",5,"inc death"
"SI","2022-07-06",0,"inc death"
"ES","2022-07-06",0,"inc death"
"SE","2022-07-06",0,"inc death"
"CH","2022-07-06",6,"inc death"
"GB","2022-07-06",114,"inc death"
"AT","2022-07-07",11,"inc death"
"BE","2022-07-07",25,"inc death"
"BG","2022-07-07",1,"inc death"
"HR","2022-07-07",3,"inc death"
"CY","2022-07-07",0,"inc death"
"CZ","2022-07-07",5,"inc death"
"DK","2022-07-07",6,"inc death"
"EE","2022-07-07",0,"inc death"
"FI","2022-07-07",66,"inc death"
"FR","2022-07-07",89,"inc death"
"DE","2022-07-07",108,"inc death"
"GR","2022-07-07",29,"inc death"
"HU","2022-07-07",0,"inc death"
"IS","2022-07-07",0,"inc death"
"IE","2022-07-07",0,"inc death"
"IT","2022-07-07",94,"inc death"
"LV","2022-07-07",3,"inc death"
"LI","2022-07-07",0,"inc death"
"LT","2022-07-07",2,"inc death"
"LU","2022-07-07",1,"inc death"
"MT","2022-07-07",1,"inc death"
"NL","2022-07-07",5,"inc death"
"NO","2022-07-07",0,"inc death"
"PL","2022-07-07",9,"inc death"
"PT","2022-07-07",20,"inc death"
"RO","2022-07-07",0,"inc death"
"SK","2022-07-07",2,"inc death"
"SI","2022-07-07",0,"inc death"
"ES","2022-07-07",0,"inc death"
"SE","2022-07-07",20,"inc death"
"CH","2022-07-07",1,"inc death"
"GB","2022-07-07",100,"inc death"
"AT","2022-07-08",6,"inc death"
"BE","2022-07-08",0,"inc death"
"BG","2022-07-08",2,"inc death"
"HR","2022-07-08",5,"inc death"
"CY","2022-07-08",4,"inc death"
"CZ","2022-07-08",2,"inc death"
"DK","2022-07-08",5,"inc death"
"EE","2022-07-08",0,"inc death"
"FI","2022-07-08",0,"inc death"
"FR","2022-07-08",67,"inc death"
"DE","2022-07-08",131,"inc death"
"GR","2022-07-08",22,"inc death"
"HU","2022-07-08",0,"inc death"
"IS","2022-07-08",0,"inc death"
"IE","2022-07-08",0,"inc death"
"IT","2022-07-08",105,"inc death"
"LV","2022-07-08",0,"inc death"
"LI","2022-07-08",0,"inc death"
"LT","2022-07-08",0,"inc death"
"LU","2022-07-08",2,"inc death"
"MT","2022-07-08",1,"inc death"
"NL","2022-07-08",3,"inc death"
"NO","2022-07-08",0,"inc death"
"PL","2022-07-08",0,"inc death"
"PT","2022-07-08",18,"inc death"
"RO","2022-07-08",0,"inc death"
"SK","2022-07-08",3,"inc death"
"SI","2022-07-08",2,"inc death"
"ES","2022-07-08",471,"inc death"
"SE","2022-07-08",0,"inc death"
"CH","2022-07-08",0,"inc death"
"GB","2022-07-08",108,"inc death"
"AT","2022-07-09",0,"inc death"
"BE","2022-07-09",0,"inc death"
"BG","2022-07-09",0,"inc death"
"HR","2022-07-09",2,"inc death"
"CY","2022-07-09",0,"inc death"
"CZ","2022-07-09",0,"inc death"
"DK","2022-07-09",0,"inc death"
"EE","2022-07-09",0,"inc death"
"FI","2022-07-09",0,"inc death"
"FR","2022-07-09",0,"inc death"
"DE","2022-07-09",0,"inc death"
"GR","2022-07-09",26,"inc death"
"HU","2022-07-09",0,"inc death"
"IS","2022-07-09",0,"inc death"
"IE","2022-07-09",0,"inc death"
"IT","2022-07-09",93,"inc death"
"LV","2022-07-09",0,"inc death"
"LI","2022-07-09",0,"inc death"
"LT","2022-07-09",0,"inc death"
"LU","2022-07-09",0,"inc death"
"MT","2022-07-09",2,"inc death"
"NL","2022-07-09",0,"inc death"
"NO","2022-07-09",0,"inc death"
"PL","2022-07-09",4,"inc death"
"PT","2022-07-09",0,"inc death"
"RO","2022-07-09",0,"inc death"
"SK","2022-07-09",2,"inc death"
"SI","2022-07-09",0,"inc death"
"ES","2022-07-09",0,"inc death"
"SE","2022-07-09",0,"inc death"
"CH","2022-07-09",0,"inc death"
"GB","2022-07-09",105,"inc death"
"AT","2022-07-10",0,"inc death"
"BE","2022-07-10",0,"inc death"
"BG","2022-07-10",6,"inc death"
"HR","2022-07-10",4,"inc death"
"CY","2022-07-10",0,"inc death"
"CZ","2022-07-10",0,"inc death"
"DK","2022-07-10",0,"inc death"
"EE","2022-07-10",0,"inc death"
"FI","2022-07-10",0,"inc death"
"FR","2022-07-10",0,"inc death"
"DE","2022-07-10",0,"inc death"
"GR","2022-07-10",28,"inc death"
"HU","2022-07-10",0,"inc death"
"IS","2022-07-10",0,"inc death"
"IE","2022-07-10",0,"inc death"
"IT","2022-07-10",44,"inc death"
"LV","2022-07-10",0,"inc death"
"LI","2022-07-10",0,"inc death"
"LT","2022-07-10",0,"inc death"
"LU","2022-07-10",0,"inc death"
"MT","2022-07-10",3,"inc death"
"NL","2022-07-10",0,"inc death"
"NO","2022-07-10",0,"inc death"
"PL","2022-07-10",0,"inc death"
"PT","2022-07-10",0,"inc death"
"RO","2022-07-10",0,"inc death"
"SK","2022-07-10",1,"inc death"
"SI","2022-07-10",1,"inc death"
"ES","2022-07-10",0,"inc death"
"SE","2022-07-10",0,"inc death"
"CH","2022-07-10",0,"inc death"
"GB","2022-07-10",116,"inc death"
"AT","2022-07-11",21,"inc death"
"BE","2022-07-11",38,"inc death"
"BG","2022-07-11",5,"inc death"
"HR","2022-07-11",11,"inc death"
"CY","2022-07-11",0,"inc death"
"CZ","2022-07-11",2,"inc death"
"DK","2022-07-11",19,"inc death"
"EE","2022-07-11",0,"inc death"
"FI","2022-07-11",0,"inc death"
"FR","2022-07-11",162,"inc death"
"DE","2022-07-11",112,"inc death"
"GR","2022-07-11",0,"inc death"
"HU","2022-07-11",0,"inc death"
"IS","2022-07-11",0,"inc death"
"IE","2022-07-11",0,"inc death"
"IT","2022-07-11",127,"inc death"
"LV","2022-07-11",2,"inc death"
"LI","2022-07-11",0,"inc death"
"LT","2022-07-11",3,"inc death"
"LU","2022-07-11",1,"inc death"
"MT","2022-07-11",3,"inc death"
"NL","2022-07-11",2,"inc death"
"NO","2022-07-11",0,"inc death"
"PL","2022-07-11",0,"inc death"
"PT","2022-07-11",55,"inc death"
"RO","2022-07-11",33,"inc death"
"SK","2022-07-11",0,"inc death"
"SI","2022-07-11",0,"inc death"
"ES","2022-07-11",0,"inc death"
"SE","2022-07-11",0,"inc death"
"CH","2022-07-11",2,"inc death"
"GB","2022-07-11",126,"inc death"
"AT","2022-07-12",15,"inc death"
"BE","2022-07-12",0,"inc death"
"BG","2022-07-12",2,"inc death"
"HR","2022-07-12",6,"inc death"
"CY","2022-07-12",0,"inc death"
"CZ","2022-07-12",0,"inc death"
"DK","2022-07-12",1,"inc death"
"EE","2022-07-12",9,"inc death"
"FI","2022-07-12",0,"inc death"
"FR","2022-07-12",114,"inc death"
"DE","2022-07-12",165,"inc death"
"GR","2022-07-12",0,"inc death"
"HU","2022-07-12",0,"inc death"
"IS","2022-07-12",0,"inc death"
"IE","2022-07-12",0,"inc death"
"IT","2022-07-12",157,"inc death"
"LV","2022-07-12",0,"inc death"
"LI","2022-07-12",0,"inc death"
"LT","2022-07-12",0,"inc death"
"LU","2022-07-12",2,"inc death"
"MT","2022-07-12",1,"inc death"
"NL","2022-07-12",3,"inc death"
"NO","2022-07-12",0,"inc death"
"PL","2022-07-12",5,"inc death"
"PT","2022-07-12",13,"inc death"
"RO","2022-07-12",9,"inc death"
"SK","2022-07-12",3,"inc death"
"SI","2022-07-12",1,"inc death"
"ES","2022-07-12",244,"inc death"
"SE","2022-07-12",0,"inc death"
"CH","2022-07-12",4,"inc death"
"GB","2022-07-12",150,"inc death"
"AT","2022-07-13",17,"inc death"
"BE","2022-07-13",0,"inc death"
"BG","2022-07-13",2,"inc death"
"HR","2022-07-13",6,"inc death"
"CY","2022-07-13",0,"inc death"
"CZ","2022-07-13",9,"inc death"
"DK","2022-07-13",0,"inc death"
"EE","2022-07-13",0,"inc death"
"FI","2022-07-13",0,"inc death"
"FR","2022-07-13",109,"inc death"
"DE","2022-07-13",104,"inc death"
"GR","2022-07-13",0,"inc death"
"HU","2022-07-13",35,"inc death"
"IS","2022-07-13",0,"inc death"
"IE","2022-07-13",35,"inc death"
"IT","2022-07-13",106,"inc death"
"LV","2022-07-13",0,"inc death"
"LI","2022-07-13",0,"inc death"
"LT","2022-07-13",4,"inc death"
"LU","2022-07-13",0,"inc death"
"MT","2022-07-13",3,"inc death"
"NL","2022-07-13",4,"inc death"
"NO","2022-07-13",89,"inc death"
"PL","2022-07-13",6,"inc death"
"PT","2022-07-13",10,"inc death"
"RO","2022-07-13",4,"inc death"
"SK","2022-07-13",3,"inc death"
"SI","2022-07-13",1,"inc death"
"ES","2022-07-13",0,"inc death"
"SE","2022-07-13",0,"inc death"
"CH","2022-07-13",9,"inc death"
"GB","2022-07-13",135,"inc death"
"AT","2022-07-14",4,"inc death"
"BE","2022-07-14",36,"inc death"
"BG","2022-07-14",2,"inc death"
"HR","2022-07-14",5,"inc death"
"CY","2022-07-14",0,"inc death"
"CZ","2022-07-14",3,"inc death"
"DK","2022-07-14",13,"inc death"
"EE","2022-07-14",0,"inc death"
"FI","2022-07-14",71,"inc death"
"FR","2022-07-14",0,"inc death"
"DE","2022-07-14",145,"inc death"
"GR","2022-07-14",0,"inc death"
"HU","2022-07-14",0,"inc death"
"IS","2022-07-14",0,"inc death"
"IE","2022-07-14",0,"inc death"
"IT","2022-07-14",105,"inc death"
"LV","2022-07-14",2,"inc death"
"LI","2022-07-14",0,"inc death"
"LT","2022-07-14",3,"inc death"
"LU","2022-07-14",2,"inc death"
"MT","2022-07-14",2,"inc death"
"NL","2022-07-14",4,"inc death"
"NO","2022-07-14",0,"inc death"
"PL","2022-07-14",4,"inc death"
"PT","2022-07-14",12,"inc death"
"RO","2022-07-14",1,"inc death"
"SK","2022-07-14",2,"inc death"
"SI","2022-07-14",3,"inc death"
"ES","2022-07-14",0,"inc death"
"SE","2022-07-14",59,"inc death"
"CH","2022-07-14",0,"inc death"
"GB","2022-07-14",125,"inc death"
"AT","2022-07-15",7,"inc death"
"BE","2022-07-15",0,"inc death"
"BG","2022-07-15",6,"inc death"
"HR","2022-07-15",8,"inc death"
"CY","2022-07-15",7,"inc death"
"CZ","2022-07-15",4,"inc death"
"DK","2022-07-15",8,"inc death"
"EE","2022-07-15",0,"inc death"
"FI","2022-07-15",0,"inc death"
"FR","2022-07-15",0,"inc death"
"DE","2022-07-15",115,"inc death"
"GR","2022-07-15",0,"inc death"
"HU","2022-07-15",0,"inc death"
"IS","2022-07-15",0,"inc death"
"IE","2022-07-15",0,"inc death"
"IT","2022-07-15",134,"inc death"
"LV","2022-07-15",2,"inc death"
"LI","2022-07-15",0,"inc death"
"LT","2022-07-15",0,"inc death"
"LU","2022-07-15",1,"inc death"
"MT","2022-07-15",0,"inc death"
"NL","2022-07-15",5,"inc death"
"NO","2022-07-15",0,"inc death"
"PL","2022-07-15",2,"inc death"
"PT","2022-07-15",0,"inc death"
"RO","2022-07-15",3,"inc death"
"SK","2022-07-15",1,"inc death"
"SI","2022-07-15",1,"inc death"
"ES","2022-07-15",374,"inc death"
"SE","2022-07-15",0,"inc death"
"CH","2022-07-15",0,"inc death"
"GB","2022-07-15",103,"inc death"
"AT","2022-07-16",0,"inc death"
"BE","2022-07-16",0,"inc death"
"BG","2022-07-16",2,"inc death"
"HR","2022-07-16",4,"inc death"
"CY","2022-07-16",0,"inc death"
"CZ","2022-07-16",2,"inc death"
"DK","2022-07-16",0,"inc death"
"EE","2022-07-16",0,"inc death"
"FI","2022-07-16",0,"inc death"
"FR","2022-07-16",0,"inc death"
"DE","2022-07-16",0,"inc death"
"GR","2022-07-16",0,"inc death"
"HU","2022-07-16",0,"inc death"
"IS","2022-07-16",0,"inc death"
"IE","2022-07-16",0,"inc death"
"IT","2022-07-16",111,"inc death"
"LV","2022-07-16",0,"inc death"
"LI","2022-07-16",0,"inc death"
"LT","2022-07-16",0,"inc death"
"LU","2022-07-16",0,"inc death"
"MT","2022-07-16",4,"inc death"
"NL","2022-07-16",0,"inc death"
"NO","2022-07-16",0,"inc death"
"PL","2022-07-16",0,"inc death"
"PT","2022-07-16",0,"inc death"
"RO","2022-07-16",7,"inc death"
"SK","2022-07-16",2,"inc death"
"SI","2022-07-16",1,"inc death"
"ES","2022-07-16",0,"inc death"
"SE","2022-07-16",0,"inc death"
"CH","2022-07-16",0,"inc death"
"GB","2022-07-16",114,"inc death"
"AT","2022-07-17",0,"inc death"
"BE","2022-07-17",0,"inc death"
"BG","2022-07-17",3,"inc death"
"HR","2022-07-17",9,"inc death"
"CY","2022-07-17",0,"inc death"
"CZ","2022-07-17",3,"inc death"
"DK","2022-07-17",0,"inc death"
"EE","2022-07-17",0,"inc death"
"FI","2022-07-17",0,"inc death"
"FR","2022-07-17",0,"inc death"
"DE","2022-07-17",0,"inc death"
"GR","2022-07-17",0,"inc death"
"HU","2022-07-17",0,"inc death"
"IS","2022-07-17",0,"inc death"
"IE","2022-07-17",0,"inc death"
"IT","2022-07-17",79,"inc death"
"LV","2022-07-17",0,"inc death"
"LI","2022-07-17",0,"inc death"
"LT","2022-07-17",0,"inc death"
"LU","2022-07-17",0,"inc death"
"MT","2022-07-17",0,"inc death"
"NL","2022-07-17",0,"inc death"
"NO","2022-07-17",0,"inc death"
"PL","2022-07-17",0,"inc death"
"PT","2022-07-17",0,"inc death"
"RO","2022-07-17",1,"inc death"
"SK","2022-07-17",1,"inc death"
"SI","2022-07-17",0,"inc death"
"ES","2022-07-17",0,"inc death"
"SE","2022-07-17",0,"inc death"
"CH","2022-07-17",0,"inc death"
"GB","2022-07-17",158,"inc death"
"AT","2022-07-18",13,"inc death"
"BE","2022-07-18",38,"inc death"
"BG","2022-07-18",7,"inc death"
"HR","2022-07-18",2,"inc death"
"CY","2022-07-18",0,"inc death"
"CZ","2022-07-18",5,"inc death"
"DK","2022-07-18",12,"inc death"
"EE","2022-07-18",0,"inc death"
"FI","2022-07-18",0,"inc death"
"FR","2022-07-18",415,"inc death"
"DE","2022-07-18",134,"inc death"
"GR","2022-07-18",0,"inc death"
"HU","2022-07-18",0,"inc death"
"IS","2022-07-18",0,"inc death"
"IE","2022-07-18",0,"inc death"
"IT","2022-07-18",112,"inc death"
"LV","2022-07-18",0,"inc death"
"LI","2022-07-18",0,"inc death"
"LT","2022-07-18",2,"inc death"
"LU","2022-07-18",3,"inc death"
"MT","2022-07-18",1,"inc death"
"NL","2022-07-18",10,"inc death"
"NO","2022-07-18",0,"inc death"
"PL","2022-07-18",0,"inc death"
"PT","2022-07-18",93,"inc death"
"RO","2022-07-18",2,"inc death"
"SK","2022-07-18",0,"inc death"
"SI","2022-07-18",1,"inc death"
"ES","2022-07-18",0,"inc death"
"SE","2022-07-18",0,"inc death"
"CH","2022-07-18",3,"inc death"
"GB","2022-07-18",126,"inc death"
"AT","2022-07-19",7,"inc death"
"BE","2022-07-19",0,"inc death"
"BG","2022-07-19",6,"inc death"
"HR","2022-07-19",11,"inc death"
"CY","2022-07-19",0,"inc death"
"CZ","2022-07-19",5,"inc death"
"DK","2022-07-19",4,"inc death"
"EE","2022-07-19",4,"inc death"
"FI","2022-07-19",0,"inc death"
"FR","2022-07-19",137,"inc death"
"DE","2022-07-19",102,"inc death"
"GR","2022-07-19",231,"inc death"
"HU","2022-07-19",0,"inc death"
"IS","2022-07-19",0,"inc death"
"IE","2022-07-19",0,"inc death"
"IT","2022-07-19",176,"inc death"
"LV","2022-07-19",3,"inc death"
"LI","2022-07-19",0,"inc death"
"LT","2022-07-19",1,"inc death"
"LU","2022-07-19",1,"inc death"
"MT","2022-07-19",4,"inc death"
"NL","2022-07-19",7,"inc death"
"NO","2022-07-19",0,"inc death"
"PL","2022-07-19",5,"inc death"
"PT","2022-07-19",13,"inc death"
"RO","2022-07-19",9,"inc death"
"SK","2022-07-19",4,"inc death"
"SI","2022-07-19",0,"inc death"
"ES","2022-07-19",294,"inc death"
"SE","2022-07-19",0,"inc death"
"CH","2022-07-19",2,"inc death"
"GB","2022-07-19",219,"inc death"
"AT","2022-07-20",15,"inc death"
"BE","2022-07-20",29,"inc death"
"BG","2022-07-20",6,"inc death"
"HR","2022-07-20",12,"inc death"
"CY","2022-07-20",0,"inc death"
"CZ","2022-07-20",5,"inc death"
"DK","2022-07-20",4,"inc death"
"EE","2022-07-20",0,"inc death"
"FI","2022-07-20",0,"inc death"
"FR","2022-07-20",125,"inc death"
"DE","2022-07-20",136,"inc death"
"GR","2022-07-20",0,"inc death"
"HU","2022-07-20",40,"inc death"
"IS","2022-07-20",0,"inc death"
"IE","2022-07-20",49,"inc death"
"IT","2022-07-20",157,"inc death"
"LV","2022-07-20",1,"inc death"
"LI","2022-07-20",0,"inc death"
"LT","2022-07-20",3,"inc death"
"LU","2022-07-20",0,"inc death"
"MT","2022-07-20",1,"inc death"
"NL","2022-07-20",7,"inc death"
"NO","2022-07-20",92,"inc death"
"PL","2022-07-20",11,"inc death"
"PT","2022-07-20",16,"inc death"
"RO","2022-07-20",12,"inc death"
"SK","2022-07-20",7,"inc death"
"SI","2022-07-20",2,"inc death"
"ES","2022-07-20",0,"inc death"
"SE","2022-07-20",0,"inc death"
"CH","2022-07-20",11,"inc death"
"GB","2022-07-20",189,"inc death"
"AT","2022-07-21",19,"inc death"
"BE","2022-07-21",0,"inc death"
"BG","2022-07-21",6,"inc death"
"HR","2022-07-21",7,"inc death"
"CY","2022-07-21",0,"inc death"
"CZ","2022-07-21",10,"inc death"
"DK","2022-07-21",10,"inc death"
"EE","2022-07-21",0,"inc death"
"FI","2022-07-21",0,"inc death"
"FR","2022-07-21",133,"inc death"
"DE","2022-07-21",177,"inc death"
"GR","2022-07-21",0,"inc death"
"HU","2022-07-21",0,"inc death"
"IS","2022-07-21",0,"inc death"
"IE","2022-07-21",0,"inc death"
"IT","2022-07-21",157,"inc death"
"LV","2022-07-21",0,"inc death"
"LI","2022-07-21",0,"inc death"
"LT","2022-07-21",0,"inc death"
"LU","2022-07-21",0,"inc death"
"MT","2022-07-21",2,"inc death"
"NL","2022-07-21",4,"inc death"
"NO","2022-07-21",0,"inc death"
"PL","2022-07-21",6,"inc death"
"PT","2022-07-21",10,"inc death"
"RO","2022-07-21",3,"inc death"
"SK","2022-07-21",5,"inc death"
"SI","2022-07-21",3,"inc death"
"ES","2022-07-21",0,"inc death"
"SE","2022-07-21",46,"inc death"
"CH","2022-07-21",1,"inc death"
"GB","2022-07-21",126,"inc death"
"AT","2022-07-22",9,"inc death"
"BE","2022-07-22",0,"inc death"
"BG","2022-07-22",10,"inc death"
"HR","2022-07-22",10,"inc death"
"CY","2022-07-22",13,"inc death"
"CZ","2022-07-22",3,"inc death"
"DK","2022-07-22",10,"inc death"
"EE","2022-07-22",0,"inc death"
"FI","2022-07-22",0,"inc death"
"FR","2022-07-22",113,"inc death"
"DE","2022-07-22",113,"inc death"
"GR","2022-07-22",0,"inc death"
"HU","2022-07-22",0,"inc death"
"IS","2022-07-22",0,"inc death"
"IE","2022-07-22",0,"inc death"
"IT","2022-07-22",155,"inc death"
"LV","2022-07-22",0,"inc death"
"LI","2022-07-22",0,"inc death"
"LT","2022-07-22",3,"inc death"
"LU","2022-07-22",0,"inc death"
"MT","2022-07-22",3,"inc death"
"NL","2022-07-22",6,"inc death"
"NO","2022-07-22",0,"inc death"
"PL","2022-07-22",6,"inc death"
"PT","2022-07-22",15,"inc death"
"RO","2022-07-22",7,"inc death"
"SK","2022-07-22",5,"inc death"
"SI","2022-07-22",5,"inc death"
"ES","2022-07-22",545,"inc death"
"SE","2022-07-22",0,"inc death"
"CH","2022-07-22",2,"inc death"
"GB","2022-07-22",116,"inc death"
"AT","2022-07-23",0,"inc death"
"BE","2022-07-23",0,"inc death"
"BG","2022-07-23",0,"inc death"
"HR","2022-07-23",8,"inc death"
"CY","2022-07-23",0,"inc death"
"CZ","2022-07-23",0,"inc death"
"DK","2022-07-23",0,"inc death"
"EE","2022-07-23",0,"inc death"
"FI","2022-07-23",0,"inc death"
"FR","2022-07-23",0,"inc death"
"DE","2022-07-23",0,"inc death"
"GR","2022-07-23",0,"inc death"
"HU","2022-07-23",0,"inc death"
"IS","2022-07-23",0,"inc death"
"IE","2022-07-23",0,"inc death"
"IT","2022-07-23",116,"inc death"
"LV","2022-07-23",0,"inc death"
"LI","2022-07-23",0,"inc death"
"LT","2022-07-23",0,"inc death"
"LU","2022-07-23",0,"inc death"
"MT","2022-07-23",2,"inc death"
"NL","2022-07-23",0,"inc death"
"NO","2022-07-23",0,"inc death"
"PL","2022-07-23",12,"inc death"
"PT","2022-07-23",0,"inc death"
"RO","2022-07-23",7,"inc death"
"SK","2022-07-23",2,"inc death"
"SI","2022-07-23",3,"inc death"
"ES","2022-07-23",0,"inc death"
"SE","2022-07-23",0,"inc death"
"CH","2022-07-23",0,"inc death"
"GB","2022-07-23",125,"inc death"
"AT","2022-07-24",0,"inc death"
"BE","2022-07-24",0,"inc death"
"BG","2022-07-24",1,"inc death"
"HR","2022-07-24",11,"inc death"
"CY","2022-07-24",0,"inc death"
"CZ","2022-07-24",4,"inc death"
"DK","2022-07-24",0,"inc death"
"EE","2022-07-24",0,"inc death"
"FI","2022-07-24",0,"inc death"
"FR","2022-07-24",0,"inc death"
"DE","2022-07-24",0,"inc death"
"GR","2022-07-24",0,"inc death"
"HU","2022-07-24",0,"inc death"
"IS","2022-07-24",0,"inc death"
"IE","2022-07-24",0,"inc death"
"IT","2022-07-24",77,"inc death"
"LV","2022-07-24",0,"inc death"
"LI","2022-07-24",0,"inc death"
"LT","2022-07-24",0,"inc death"
"LU","2022-07-24",0,"inc death"
"MT","2022-07-24",0,"inc death"
"NL","2022-07-24",0,"inc death"
"NO","2022-07-24",0,"inc death"
"PL","2022-07-24",0,"inc death"
"PT","2022-07-24",0,"inc death"
"RO","2022-07-24",4,"inc death"
"SK","2022-07-24",2,"inc death"
"SI","2022-07-24",0,"inc death"
"ES","2022-07-24",0,"inc death"
"SE","2022-07-24",0,"inc death"
"CH","2022-07-24",0,"inc death"
"GB","2022-07-24",131,"inc death"
"AT","2022-07-25",28,"inc death"
"BE","2022-07-25",61,"inc death"
"BG","2022-07-25",12,"inc death"
"HR","2022-07-25",18,"inc death"
"CY","2022-07-25",0,"inc death"
"CZ","2022-07-25",3,"inc death"
"DK","2022-07-25",0,"inc death"
"EE","2022-07-25",0,"inc death"
"FI","2022-07-25",0,"inc death"
"FR","2022-07-25",210,"inc death"
"DE","2022-07-25",116,"inc death"
"GR","2022-07-25",0,"inc death"
"HU","2022-07-25",0,"inc death"
"IS","2022-07-25",0,"inc death"
"IE","2022-07-25",0,"inc death"
"IT","2022-07-25",104,"inc death"
"LV","2022-07-25",0,"inc death"
"LI","2022-07-25",1,"inc death"
"LT","2022-07-25",4,"inc death"
"LU","2022-07-25",1,"inc death"
"MT","2022-07-25",1,"inc death"
"NL","2022-07-25",9,"inc death"
"NO","2022-07-25",0,"inc death"
"PL","2022-07-25",0,"inc death"
"PT","2022-07-25",27,"inc death"
"RO","2022-07-25",5,"inc death"
"SK","2022-07-25",1,"inc death"
"SI","2022-07-25",5,"inc death"
"ES","2022-07-25",0,"inc death"
"SE","2022-07-25",0,"inc death"
"CH","2022-07-25",1,"inc death"
"GB","2022-07-25",113,"inc death"
"AT","2022-07-26",9,"inc death"
"BE","2022-07-26",0,"inc death"
"BG","2022-07-26",8,"inc death"
"HR","2022-07-26",14,"inc death"
"CY","2022-07-26",0,"inc death"
"CZ","2022-07-26",30,"inc death"
